product_id,winsorize,features,RMSE,MAPE,Overfit_Score,method
P5,True,MAB_ELE_SHP840,3724478.4663108964,0.35014528068701906,,walkforward
P5,True,PRO271000_org,2981419.7363736113,0.2872139507121049,,walkforward
P5,True,MAB_ELE_PRO156,3148872.7492028605,0.3077843237793096,,walkforward
P5,True,"PRO27826_org, MAB_ELE_SHP840",2804731.4077821723,0.2591518932693335,,walkforward
P5,True,"PRO27826_org, PRO271000_org",2499421.6160656204,0.21796831126536276,,walkforward
P5,True,"PRO27826_org, MAB_ELE_PRO156",2583613.936040197,0.21719038750659111,,walkforward
P5,True,"MAB_ELE_SHP840, PRO271000_org",3950820.733352075,0.35204322061142773,,walkforward
P5,True,"MAB_ELE_SHP840, MAB_ELE_PRO156",3974342.3364812424,0.3750390317235241,,walkforward
P5,True,"PRO271000_org, MAB_ELE_PRO156",3005271.644604822,0.2919011120382611,,walkforward
P5,True,"PRO27826_org, MAB_ELE_SHP840, PRO271000_org",3445629.706983194,0.3028246046219133,,walkforward
P5,True,"PRO27826_org, MAB_ELE_SHP840, MAB_ELE_PRO156",2822808.226991927,0.26299948439816806,,walkforward
P5,True,"PRO27826_org, PRO271000_org, MAB_ELE_PRO156",3186422.336990779,0.2523255442557911,,walkforward
P5,True,"MAB_ELE_SHP840, PRO271000_org, MAB_ELE_PRO156",4125825.7268783664,0.371569552841866,,walkforward
P5,True,"PRO27826_org, MAB_ELE_SHP840, PRO271000_org, MAB_ELE_PRO156",3346302.999100077,0.2254035060834085,,walkforward
P5,False,PRO27826_org,2698384.8422763296,0.23517581618157482,,walkforward
P5,False,MAB_ELE_SHP840,3876644.8896208294,0.3612659967735311,,walkforward
P5,False,PRO271000_org,3116386.7847841675,0.2994050106892515,,walkforward
P5,False,MAB_ELE_PRO156,3276497.028422086,0.3220668237297172,,walkforward
P5,False,"PRO27826_org, MAB_ELE_SHP840",2985471.9982692217,0.27572855932289436,,walkforward
P5,False,"PRO27826_org, PRO271000_org",2606758.6380050117,0.22945627865674664,,walkforward
P5,False,"PRO27826_org, MAB_ELE_PRO156",2721792.5831323694,0.2333401257012251,,walkforward
P5,False,"MAB_ELE_SHP840, PRO271000_org",4166161.7765465835,0.368068670634099,,walkforward
P5,False,"MAB_ELE_SHP840, MAB_ELE_PRO156",4186866.0448592743,0.39167853188544344,,walkforward
P5,False,"PRO271000_org, MAB_ELE_PRO156",3131647.3364521842,0.30272241605551586,,walkforward
P5,False,"PRO27826_org, MAB_ELE_SHP840, PRO271000_org",3653272.2032075464,0.3271826736043827,,walkforward
P5,False,"PRO27826_org, MAB_ELE_SHP840, MAB_ELE_PRO156",3067798.6725842496,0.2878724923505058,,walkforward
P5,False,"PRO27826_org, PRO271000_org, MAB_ELE_PRO156",3224207.9375427905,0.25008239562108125,,walkforward
P5,False,"MAB_ELE_SHP840, PRO271000_org, MAB_ELE_PRO156",4381699.702062109,0.3902611267469733,,walkforward
P5,False,"PRO27826_org, MAB_ELE_SHP840, PRO271000_org, MAB_ELE_PRO156",3488198.73772825,0.24094297426137365,,walkforward
P6,True,PRO27840_org,165225.6042828425,0.6048853939953406,,walkforward
P6,True,PRO27276_org,215627.3042557761,0.7904385623041845,,walkforward
P6,True,RohCRUDE_PETRO1000_org,181224.49557309822,0.6953773589422566,,walkforward
P6,True,"PRO27840_org, PRO27276_org",174789.22524503228,0.6398649389004867,,walkforward
P6,True,"PRO27840_org, RohCRUDE_PETRO1000_org",178266.76883293618,0.66314257577565,,walkforward
P6,True,"PRO27276_org, RohCRUDE_PETRO1000_org",206675.12248862963,0.7748484726072167,,walkforward
P6,True,"PRO27840_org, PRO27276_org, RohCRUDE_PETRO1000_org",192211.1414369749,0.7128668125637289,,walkforward
P6,False,PRO27840_org,165017.50234798092,0.6041242052675102,,walkforward
P6,False,PRO27276_org,215785.31507439216,0.7923618715652662,,walkforward
P6,False,RohCRUDE_PETRO1000_org,179275.64168110464,0.6886503066660279,,walkforward
P6,False,"PRO27840_org, PRO27276_org",176977.62208868845,0.6510662763590517,,walkforward
P6,False,"PRO27840_org, RohCRUDE_PETRO1000_org",177472.84100276904,0.6612322300686527,,walkforward
P6,False,"PRO27276_org, RohCRUDE_PETRO1000_org",206062.76652516203,0.7749584306204325,,walkforward
P6,False,"PRO27840_org, PRO27276_org, RohCRUDE_PETRO1000_org",192605.24427822427,0.7144551250130791,,walkforward
P8,True,PRI27840_org,580740.5547524797,0.6402112586894937,,walkforward
P8,True,RohCOPPER1000_org,518120.0389103238,0.47432668693825125,,walkforward
P8,True,"PRI27840_org, RohCOPPER1000_org",599046.4915418894,0.6260294458319057,,walkforward
P8,False,PRI27840_org,816858.015001364,0.756880794082823,,walkforward
P8,False,RohCOPPER1000_org,748486.2887133902,0.5337576713537189,,walkforward
P8,False,"PRI27840_org, RohCOPPER1000_org",847395.1081860195,0.7439922232490445,,walkforward
P9,True,PRO27826_org,24272.272815166063,8.916912007760912,,walkforward
P9,True,PRO271000_org,22523.119771259688,9.16127470765995,,walkforward
P9,True,PRO28250_org,18393.25365726892,7.577120370751742,,walkforward
P9,True,MAB_ELE_PRO156,58031.96330430923,19.494471305896486,,walkforward
P9,True,"PRO27826_org, PRO271000_org",72370.44216402135,29.15066226984781,,walkforward
P9,True,"PRO27826_org, PRO28250_org",17612.878182743345,6.9463452381919,,walkforward
P9,True,"PRO27826_org, MAB_ELE_PRO156",111958.98009655272,41.483566468136694,,walkforward
P9,True,"PRO271000_org, PRO28250_org",47080.284108538726,19.6464607322049,,walkforward
P9,True,"PRO271000_org, MAB_ELE_PRO156",137414.30513281663,25.252657337699585,,walkforward
P9,True,"PRO28250_org, MAB_ELE_PRO156",93217.26536072596,27.483078889435113,,walkforward
P9,True,"PRO27826_org, PRO271000_org, PRO28250_org",60232.03157024257,25.684657041138944,,walkforward
P9,True,"PRO27826_org, PRO271000_org, MAB_ELE_PRO156",109228.09024499239,39.61203604481797,,walkforward
P9,True,"PRO27826_org, PRO28250_org, MAB_ELE_PRO156",98144.6590805232,29.95130563282604,,walkforward
P9,True,"PRO271000_org, PRO28250_org, MAB_ELE_PRO156",94723.10627408912,25.906685722301585,,walkforward
P9,True,"PRO27826_org, PRO271000_org, PRO28250_org, MAB_ELE_PRO156",74096.1414741185,24.012428598313388,,walkforward
P9,False,PRO27826_org,23248.885033824605,8.929960079079486,,walkforward
P9,False,PRO271000_org,85017.49922876808,36.0771978953539,,walkforward
P9,False,PRO28250_org,17766.108861359822,7.689690286905005,,walkforward
P9,False,MAB_ELE_PRO156,47677.65982340541,17.524767512133348,,walkforward
P9,False,"PRO27826_org, PRO271000_org",70989.85502369933,28.050839311961006,,walkforward
P9,False,"PRO27826_org, PRO28250_org",16660.31606983655,6.845342592701395,,walkforward
P9,False,"PRO27826_org, MAB_ELE_PRO156",102182.62548487524,33.53354269740642,,walkforward
P9,False,"PRO271000_org, PRO28250_org",46789.73725155017,19.829066853466507,,walkforward
P9,False,"PRO271000_org, MAB_ELE_PRO156",152735.62122828205,32.522019722267,,walkforward
P9,False,"PRO28250_org, MAB_ELE_PRO156",61898.999390401914,26.970459676611522,,walkforward
P9,False,"PRO27826_org, PRO271000_org, PRO28250_org",65252.84984665239,26.719028824913483,,walkforward
P9,False,"PRO27826_org, PRO271000_org, MAB_ELE_PRO156",115805.39767301538,46.93860539159624,,walkforward
P9,False,"PRO27826_org, PRO28250_org, MAB_ELE_PRO156",70584.87010227477,31.351144624180932,,walkforward
P9,False,"PRO271000_org, PRO28250_org, MAB_ELE_PRO156",61617.41542082297,25.722124158868912,,walkforward
P9,False,"PRO27826_org, PRO271000_org, PRO28250_org, MAB_ELE_PRO156",93975.52462738886,34.800542996161326,,walkforward
Sales_CPI,True,MAB_ELE_SHP840,13695691.028336711,0.17983880862531168,,walkforward
Sales_CPI,True,PRI27276_org,13584488.12760154,0.16688728917093618,,walkforward
Sales_CPI,True,PRO271000_org,14016306.64220434,0.18727791623174378,,walkforward
Sales_CPI,True,PRO27826_org,13613348.054445459,0.18389923002682004,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRI27276_org",13830888.314139422,0.16335950194492138,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRO271000_org",14147046.003550803,0.19259171138777062,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRO27826_org",14044320.575406086,0.18514281796958268,,walkforward
Sales_CPI,True,"PRI27276_org, PRO271000_org",13637502.963947974,0.16902597370781308,,walkforward
Sales_CPI,True,"PRI27276_org, PRO27826_org",13022125.570232585,0.15200089593966234,,walkforward
Sales_CPI,True,"PRO271000_org, PRO27826_org",13727926.636424296,0.18036943558428578,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRI27276_org, PRO271000_org",16141347.006134512,0.17971010869988188,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org",14057327.317470048,0.16177827853440876,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRO271000_org, PRO27826_org",13906245.926609362,0.1710442569375105,,walkforward
Sales_CPI,True,"PRI27276_org, PRO271000_org, PRO27826_org",13029398.938158387,0.15967587397936764,,walkforward
Sales_CPI,True,"MAB_ELE_SHP840, PRI27276_org, PRO271000_org, PRO27826_org",16268764.290706478,0.17500471942516213,,walkforward
Sales_CPI,False,MAB_ELE_SHP840,14045686.777441151,0.18399964864357568,,walkforward
Sales_CPI,False,PRI27276_org,13904048.972755542,0.17244044634438405,,walkforward
Sales_CPI,False,PRO271000_org,14421134.246686343,0.19143822036198177,,walkforward
Sales_CPI,False,PRO27826_org,13944481.2964367,0.1883136581730756,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRI27276_org",14172626.231940068,0.1690239628873827,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRO271000_org",14483198.631425394,0.19734911654241113,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRO27826_org",14394940.488862397,0.1896207012992294,,walkforward
Sales_CPI,False,"PRI27276_org, PRO271000_org",13993418.912973695,0.17467471982811267,,walkforward
Sales_CPI,False,"PRI27276_org, PRO27826_org",13219906.350140676,0.15691633353871914,,walkforward
Sales_CPI,False,"PRO271000_org, PRO27826_org",13992673.634072972,0.18471877811044785,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRI27276_org, PRO271000_org",16599497.884865338,0.1851753111165547,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org",14145712.287490278,0.16155245848351327,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRO271000_org, PRO27826_org",14061576.809885064,0.16993518293197934,,walkforward
Sales_CPI,False,"PRI27276_org, PRO271000_org, PRO27826_org",13040276.20516083,0.15888536559901717,,walkforward
Sales_CPI,False,"MAB_ELE_SHP840, PRI27276_org, PRO271000_org, PRO27826_org",16424235.051956965,0.17424259784149218,,walkforward
