product_id,winsorize,features,RMSE,MAPE,Overfit_Score,method
P1,True,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",2498112.3186207865,5.733024881025188,-0.880294017292024,auto
P1,False,all,6414424.769475991,11.502779308912313,0.042158881180101804,auto
P1,False,MAB_ELE_SHP840,4134703.247813146,8.987243683736198,-0.3206981394586231,auto
P1,False,PRI27276_org,4703300.010520372,8.388802691949085,-0.22437324964293368,auto
P1,False,PRO27826_org,6370630.601407928,11.599656201561706,-0.02988440367690087,auto
P1,False,MAB_ELE_PRO276,7723375.578562436,15.73151256437019,0.009083217294293936,auto
P1,False,MAB_ELE_SHP1100,5749181.731129548,12.581235516304956,-0.19702548119309074,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org",3586885.936334497,6.368164671518227,-0.8558667901479408,auto
P1,False,"MAB_ELE_SHP840, PRO27826_org",4076731.5251791254,8.761948959624448,-0.3665616512542295,auto
P1,False,"MAB_ELE_SHP840, MAB_ELE_PRO276",5207018.363349801,11.283648078638652,-0.13635909043018662,auto
P1,False,"MAB_ELE_SHP840, MAB_ELE_SHP1100",4278054.94144704,9.062246784358504,-0.27743628439621887,auto
P1,False,"PRI27276_org, PRO27826_org",4908941.385013623,9.063939183972584,-0.18408909502887183,auto
P1,False,"PRI27276_org, MAB_ELE_PRO276",4402516.186392766,7.443350032439088,-0.26990866406376596,auto
P1,False,"PRI27276_org, MAB_ELE_SHP1100",4698360.546501636,8.403307536534953,-0.225174214200989,auto
P1,False,"PRO27826_org, MAB_ELE_PRO276",6135025.289695548,11.229344371114722,-0.24959881004142567,auto
P1,False,"PRO27826_org, MAB_ELE_SHP1100",6631860.229020212,11.677241465422648,-0.24035068448596383,auto
P1,False,"MAB_ELE_PRO276, MAB_ELE_SHP1100",5829918.312472598,12.632082390439528,-0.1846682752502199,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org",3563915.968193554,6.391158385953184,-0.8623830671701695,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, MAB_ELE_PRO276",3867329.6921839644,8.160062949508804,-0.9189189063651284,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, MAB_ELE_SHP1100",3264674.899852055,5.968000052430527,-0.9216205358187403,auto
P1,False,"MAB_ELE_SHP840, PRO27826_org, MAB_ELE_PRO276",4590734.543561484,9.986429492944069,-0.29167163718279804,auto
P1,False,"MAB_ELE_SHP840, PRO27826_org, MAB_ELE_SHP1100",3370423.247847756,6.341298072496797,-0.4860415590129911,auto
P1,False,"MAB_ELE_SHP840, MAB_ELE_PRO276, MAB_ELE_SHP1100",4564794.15884266,9.761033985697164,-0.25987434130620607,auto
P1,False,"PRI27276_org, PRO27826_org, MAB_ELE_PRO276",4047811.1172410445,5.846088166111371,-0.28144485103763006,auto
P1,False,"PRI27276_org, PRO27826_org, MAB_ELE_SHP1100",5593262.503920515,9.878271072493119,-0.0545279914378937,auto
P1,False,"PRI27276_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3929985.6048843497,8.1329261892073,-0.33093558350740315,auto
P1,False,"PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",5764744.1252063,11.190629108567132,-0.11132977438658057,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_PRO276",3414248.6545689083,7.261188118112438,-0.8172085439368647,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_SHP1100",3156772.1313466174,4.656117859019839,-0.8513327474259914,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",4003097.437807927,8.685880728431362,-0.9171128835180529,auto
P1,False,"MAB_ELE_SHP840, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3656140.360483757,7.479746611665276,-0.43531942706073207,auto
P1,False,"PRI27276_org, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3527624.685997334,6.49254941024063,-0.3730438237383263,auto
P1,False,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3282469.012134742,6.654357756550447,-0.8240231381427953,auto
P36,True,"MAB_ELE_PRO756, PRO27756_org, MAB_ELE_PRO156",97210.6440732568,816.9280817042205,-0.9999999999996289,manual
P36,False,"MAB_ELE_PRO756, PRO27756_org, MAB_ELE_PRO156",104334.70118851872,638.2261293577445,-0.9999999999997281,manual
P36,True,all,76472.44631091396,444.87079543577875,1.5302543379870595,auto
P36,True,MAB_ELE_PRO756,71941.25106708541,230.73450525609022,1.3812658236804454,auto
P36,True,PRO27756_org,73354.03410163494,375.9758414022204,1.4857150613552617,auto
